id,Response
381637,0.030511128660300212
381638,0.024796016498712662
381639,0.2098145990926032
381640,0.1830636684902515
381641,0.1951416968692411
381642,0.024360261330738882
381643,0.023947418349734247
381644,0.02804271877118354
381645,0.18516768688918048
381646,0.3239085363613789
381647,0.2322832165012059
381648,0.21181697852298007
381649,0.641284456595923
381650,0.6867337840514401
381651,0.028380861640782358
381652,0.028892754379195782
381653,0.19324582549537944
381654,0.29849607815463525
381655,0.025203241128203397
381656,0.29055545595217636
381657,0.27984629878207107
381658,0.027814150163503165
381659,0.024645025504577756
381660,0.025569617865578334
381661,0.030494781016069287
381662,0.026981838848701322
381663,0.7495341239110068
381664,0.24559192589792514
381665,0.24392463912691228
381666,0.7439846726959858
381667,0.18449027020382866
381668,0.24246759513830865
381669,0.02656563341758065
381670,0.2657364025046817
381671,0.2031802300429682
381672,0.2725881211620216
381673,0.19917420309516257
381674,0.7798955862511779
381675,0.6659433424757355
381676,0.23649835297075064
381677,0.21208071982204513
381678,0.02808657749107247
381679,0.027662727440469784
381680,0.02937148799135862
381681,0.3361251163054216
381682,0.26543236115115515
381683,0.33348062329141503
381684,0.024610752963089323
381685,0.2871586395363282
381686,0.025000364775205567
381687,0.2753048693076783
381688,0.02678992615565205
381689,0.22614676371424436
381690,0.23708281335646644
381691,0.6727044692873595
381692,0.024360484360886923
381693,0.20282650655571594
381694,0.024968385569140033
381695,0.040221326047315674
381696,0.024645598398657955
381697,0.31029178260193285
381698,0.6525002592412391
381699,0.18307981171506277
381700,0.027460171976554926
381701,0.20839893367408474
381702,0.20226632371161574
381703,0.03175969943662544
381704,0.028588570729419335
381705,0.22341926219643174
381706,0.2077305194071928
381707,0.028981802214886696
381708,0.04598287921193325
381709,0.02299619190278743
381710,0.30472695190501137
381711,0.024737863764829997
381712,0.20929204347512526
381713,0.7310926216067076
381714,0.02691593537271393
381715,0.22405628323607252
381716,0.20759218423466785
381717,0.03909120130903479
381718,0.21163795970978505
381719,0.024370093162074478
381720,0.035833979634142164
381721,0.04324522957973345
381722,0.3051212836019248
381723,0.1902832724615097
381724,0.2931292445005688
381725,0.7687501214469665
381726,0.19541475131433467
381727,0.19534898417953442
381728,0.3007382864667621
381729,0.024557546160818695
381730,0.29229914548994407
381731,0.04855867644898891
381732,0.028181493431452143
381733,0.18907419217059218
381734,0.2635765701501747
381735,0.04823123222314756
381736,0.023856437279534324
381737,0.1833004709275885
381738,0.21250014583286392
381739,0.02824857821038516
381740,0.24611255790443054
381741,0.21829503448872645
381742,0.024754474144090707
381743,0.17843009583484679
381744,0.027355649545657074
381745,0.024933766498253386
381746,0.02780187786702062
381747,0.02545855602307886
381748,0.02514837642199393
381749,0.7063929790706664
381750,0.6374223611824458
381751,0.003584247710015671
381752,0.18246386708085272
381753,0.024643009024307647
381754,0.24889897980294368
381755,0.2785017677051401
381756,0.025220936003038597
381757,0.02326872201156633
381758,0.03191376183482143
381759,0.26076377557625274
381760,0.023935962519481394
381761,0.20355899135949737
381762,0.028709123500925915
381763,0.024983341041935374
381764,0.7099743242935299
381765,0.19770223873859255
381766,0.6884473355845101
381767,0.21384203171933486
381768,0.21288915228349578
381769,0.04051633027298608
381770,0.2789085499415897
381771,0.22668251039783283
381772,0.2527781710145269
381773,0.024770391208439747
381774,0.026499919267216204
381775,0.027944102710128566
381776,0.028492973664946887
381777,0.1907591963898162
381778,0.25673172652119874
381779,0.027262604128577783
381780,0.03808406581826807
381781,0.19665051480086282
381782,0.0245766327674481
381783,0.02896644577871932
381784,0.02691749375702068
381785,0.027935819476207734
381786,0.3231088225414006
381787,0.2809845495217718
381788,0.20246523950690629
381789,0.19004375590066402
381790,0.23577150957298915
381791,0.21880254119890846
381792,0.20958096072215773
381793,0.0411226585628552
381794,0.2630932643978951
381795,0.27633966958538386
381796,0.20825394780755088
381797,0.2141991429387948
381798,0.23160130063526388
381799,0.025343420775886638
381800,0.02969316312276982
381801,0.25029250816263804
381802,0.027946933047272922
381803,0.0397046594291842
381804,0.22670338859950762
381805,0.02947522027942858
381806,0.023577581379911176
381807,0.04248748055412089
381808,0.02900633937457187
381809,0.30238505315900627
381810,0.04204739348451825
381811,0.2674721672746901
381812,0.23212545311549246
381813,0.1856829268972103
381814,0.2085972553500707
381815,0.024583178990450597
381816,0.21975351267011278
381817,0.02869296364340346
381818,0.04174740329243133
381819,0.02808054614820444
381820,0.025689999885996434
381821,0.0036550162958945134
381822,0.04196441342692046
381823,0.1834649239499661
381824,0.024104219225288912
381825,0.7166285206963171
381826,0.03338920105227201
381827,0.025405301974438382
381828,0.6691317988015342
381829,0.22548036003114377
381830,0.2234999392205535
381831,0.024488921933061434
381832,0.025175588467228168
381833,0.02702017944602341
381834,0.26792552912866546
381835,0.03953730695199054
381836,0.22787907034032837
381837,0.21115308011565936
381838,0.024705785876211504
381839,0.0480670479279906
381840,0.028975101980307772
381841,0.024745788258860212
381842,0.02392685994766516
381843,0.024845904050161856
381844,0.2500474498383743
381845,0.28984518664518566
381846,0.02491187281776969
381847,0.028504272783110463
381848,0.028225420310107715
381849,0.6482870869722234
381850,0.03195979507212015
381851,0.028055928314517208
381852,0.20444812509816218
381853,0.005884037266920005
381854,0.02492606016915456
381855,0.30318520832881546
381856,0.026933236641061824
381857,0.024295889881901536
381858,0.02787903160262164
381859,0.18109037959614901
381860,0.028228496588231903
381861,0.20909575738809028
381862,0.2150428279737357
381863,0.18514158833281885
381864,0.030746335338921224
381865,0.03678577534563446
381866,0.21770276862637877
381867,0.04748973631627845
381868,0.02788248178805169
381869,0.024562430782650232
381870,0.6363188577283614
381871,0.02727608841721247
381872,0.03197884372491283
381873,0.023870576508817857
381874,0.2043520423207154
381875,0.6765343562132895
381876,0.037423677821319
381877,0.30622374642084427
381878,0.20635797997122868
381879,0.043288899496833656
381880,0.03786844283600694
381881,0.03271029172388525
381882,0.02813541342772074
381883,0.23394498818816853
381884,0.7885554038091368
381885,0.20730462138985886
381886,0.2895949152967151
381887,0.02710304206538669
381888,0.027613898183714063
381889,0.02538744418343737
381890,0.02843419434302184
381891,0.6462221315956418
381892,0.028108102062098073
381893,0.027470133211474318
381894,0.02456150650868807
381895,0.7480517094645974
381896,0.20483315599300359
381897,0.7309722759759397
381898,0.28707094235543246
381899,0.21107526369968577
381900,0.23554639468015506
381901,0.6347786281243305
381902,0.19745102331705386
381903,0.024871096528713475
381904,0.6478698952409506
381905,0.22723811778455255
381906,0.18815473011055314
381907,0.17778495523271554
381908,0.20405083005137184
381909,0.24090888898156596
381910,0.27360691812225235
381911,0.038383291880579824
381912,0.2972418065293361
381913,0.024635123486550125
381914,0.20518423338862551
381915,0.2993412050309631
381916,0.0043771881574090335
381917,0.02776776049216914
381918,0.02837941767030898
381919,0.1860289718107315
381920,0.18066448793404913
381921,0.2538540675347721
381922,0.02830822338370485
381923,0.7184331908482202
381924,0.2788669236097669
381925,0.029203658392808557
381926,0.19555667313280897
381927,0.18571147145005773
381928,0.22011709278804784
381929,0.02515620235717473
381930,0.04117091054230394
381931,0.024475866111336165
381932,0.25492280520262306
381933,0.03361272051211503
381934,0.04476672147872618
381935,0.31006365320134943
381936,0.20256622598484098
381937,0.028925523115626114
381938,0.17828624018815153
381939,0.02344575191741126
381940,0.17954372480777242
381941,0.024468725273796788
381942,0.042443603278051044
381943,0.30095936004815516
381944,0.003608813218709097
381945,0.026150884964613624
381946,0.04443958373310557
381947,0.044590960207789354
381948,0.03808137504248702
381949,0.034637496697658206
381950,0.2279841476308859
381951,0.6798726349820096
381952,0.023477140203238794
381953,0.2762502360229337
381954,0.005908991147724538
381955,0.276252243830985
381956,0.024812078408445147
381957,0.20457595564367684
381958,0.20716020948465808
381959,0.31102679625578117
381960,0.18533181303526627
381961,0.028013038781357
381962,0.26953471127040085
381963,0.025109119943686614
381964,0.024202652093644566
381965,0.026176919417552257
381966,0.028497268432262968
381967,0.227205285005362
381968,0.2933068602612262
381969,0.027348201106357113
381970,0.02871437794187264
381971,0.02647465519330285
381972,0.2974925658059499
381973,0.027457601765167657
381974,0.027941363407014228
381975,0.02797787721786156
381976,0.025116774305336285
381977,0.21934680478003604
381978,0.024014060266689927
381979,0.024015221113815998
381980,0.2114579722856527
381981,0.22062551145533038
381982,0.027069869119587912
381983,0.025027995216946687
381984,0.19293163980733713
381985,0.028029168551751787
381986,0.04727124009265465
381987,0.1776341197803889
381988,0.028306333304351686
381989,0.22482958310553505
381990,0.02826964773370654
381991,0.045838728984385554
381992,0.028267211418588258
381993,0.22510242710418438
381994,0.027197856556896653
381995,0.025673726059959972
381996,0.027524227408199518
381997,0.04457992261380712
381998,0.031188802107490553
381999,0.22976414357678301
382000,0.2817898766876388
382001,0.6846144693458417
382002,0.19657167925885363
382003,0.3023618578658714
382004,0.02765716324369835
382005,0.20025409542791875
382006,0.1957793288930623
382007,0.0373730097256077
382008,0.0033840129489947778
382009,0.027784341251329843
382010,0.18510879157883256
382011,0.034913665535745195
382012,0.003621945577113982
382013,0.27513562658920365
382014,0.6754207556390778
382015,0.29573811884348084
382016,0.1887512906071979
382017,0.21468613409484927
382018,0.2139535588325526
382019,0.1840844063003146
382020,0.20468883710669722
382021,0.2202727915691655
382022,0.17946144426631497
382023,0.21576684393909615
382024,0.23915214488661812
382025,0.03205805187810094
382026,0.04157432235487169
382027,0.024589101927461346
382028,0.023195651576833398
382029,0.30022726163574626
382030,0.20600915127233166
382031,0.18319042692375434
382032,0.2640877270927601
382033,0.21923860944626383
382034,0.29525911884437867
382035,0.27609029189746087
382036,0.02716972570387944
382037,0.028219881804165226
382038,0.023808279611014036
382039,0.03642249469237912
382040,0.26933149106295484
382041,0.2954002346184754
382042,0.23578082905359082
382043,0.029482326724008474
382044,0.04187249604774797
382045,0.039926870638716756
382046,0.20761625245178822
382047,0.678167484762916
382048,0.02641165254666965
382049,0.042380262208638796
382050,0.0030966849086753274
382051,0.025143622296066228
382052,0.02962632979296258
382053,0.02494716696918292
382054,0.024419087886015427
382055,0.027409050425283497
382056,0.028117085957723824
382057,0.24836812098166508
382058,0.2744938262435076
382059,0.25004919629632094
382060,0.03086239983545571
382061,0.2701229185130413
382062,0.026912791829986286
382063,0.17680388311943748
382064,0.1931539201888408
382065,0.643024160451838
382066,0.033654183332787496
382067,0.20826543542781736
382068,0.2084478087331339
382069,0.19791763556385972
382070,0.24735689810502007
382071,0.032852143761591346
382072,0.03290570329291344
382073,0.028224200308681804
382074,0.028622253577823314
382075,0.20196309090232434
382076,0.025369962068525573
382077,0.2089966838393422
382078,0.18275283770820094
382079,0.02547706698085767
382080,0.2991141163404056
382081,0.23168172476957927
382082,0.02850810615731246
382083,0.23978260171925928
382084,0.23387540536465165
382085,0.3112451337697125
382086,0.3238043299000178
382087,0.026988493724285672
382088,0.18469258052350468
382089,0.20251517988927123
382090,0.18359402849898593
382091,0.027645104255172505
382092,0.0241704680680748
382093,0.28475794454434894
382094,0.2413569148407907
382095,0.02448001807162831
382096,0.2908668008127673
382097,0.2784882337359293
382098,0.26826060933809337
382099,0.21168152448256902
382100,0.23932253968122733
382101,0.19699608948923705
382102,0.19242875450721278
382103,0.20441810992127515
382104,0.028655161703964174
382105,0.2662634396747163
382106,0.21741579137175754
382107,0.02655453290189606
382108,0.027425768284114988
382109,0.2330633118646869
382110,0.024723101169035467
382111,0.024938183347695982
382112,0.2239194677723386
382113,0.02863323031329295
382114,0.024211241384143697
382115,0.02890931471668223
382116,0.31455069490860343
382117,0.02812001843533066
382118,0.6696003343847372
382119,0.024101422969760665
382120,0.3505542921809687
382121,0.23354461618048644
382122,0.27612584941317064
382123,0.04461196366424385
382124,0.02401777066667029
382125,0.022964101457019864
382126,0.03255983429038084
382127,0.02392911258172419
382128,0.22120484198397283
382129,0.2609868896810206
382130,0.19582199373530407
382131,0.2102578810226594
382132,0.21979347987309641
382133,0.028615031647772272
382134,0.02476932366229725
382135,0.02761677123772436
382136,0.30251308167435587
382137,0.03801684134804284
382138,0.028191401286725978
382139,0.02808469974797386
382140,0.03274815798195441
382141,0.025377820206031004
382142,0.024373476352342695
382143,0.023901447680165052
382144,0.027062837771996046
382145,0.7091927197802314
382146,0.20216194886365335
382147,0.02465634814022145
382148,0.028753197554384397
382149,0.21819518701382615
382150,0.18137733204785952
382151,0.21835639075956212
382152,0.7238774470858981
382153,0.1967882501008378
382154,0.04438267167366458
382155,0.02539705314056632
382156,0.7339612192234375
382157,0.02829769270237267
382158,0.02442799338092606
382159,0.30136442196039176
382160,0.35243421550194837
382161,0.023466859344878868
382162,0.24182052522393516
382163,0.22770680768685986
382164,0.03491562927940731
382165,0.17615153421413557
382166,0.2785968835049857
382167,0.7370970157567432
382168,0.6772404069166091
382169,0.30949380921778796
382170,0.027687037105395836
382171,0.02869972219111321
382172,0.029133849094244157
382173,0.20070120821383164
382174,0.0286539373041767
382175,0.7218283947258457
382176,0.024280231732002167
382177,0.025295785048522913
382178,0.2440061154684018
382179,0.2108723119322356
382180,0.04066813902335871
382181,0.028153930209261727
382182,0.7605782393844179
382183,0.023538424609403405
382184,0.20912339398836408
382185,0.6713207742905756
382186,0.18596804168139344
382187,0.027452787124479353
382188,0.2042481168227858
382189,0.025202247585670245
382190,0.22263943939352326
382191,0.6567166169681725
382192,0.6749399862243974
382193,0.025820758647756327
382194,0.005914429553295364
382195,0.024606389004132038
382196,0.024552778947934874
382197,0.029376503010076407
382198,0.6518588169299159
382199,0.2071505631800446
382200,0.027253702581812048
382201,0.024910520262723935
382202,0.21898280764948116
382203,0.2400601888863027
382204,0.029911507631812842
382205,0.7184290222502858
382206,0.023620049662252875
382207,0.029383189508365472
382208,0.20621806000697518
382209,0.027967596152273226
382210,0.21006986780671108
382211,0.024055250902777492
382212,0.03415935643262329
382213,0.042413649642554806
382214,0.02817359340710763
382215,0.1994427037364206
382216,0.31759180036280316
382217,0.02697741803562433
382218,0.02448583947909706
382219,0.045259060933215155
382220,0.005792093320628198
382221,0.21915429506844636
382222,0.02399325679153729
382223,0.04571942094874258
382224,0.025270645621052506
382225,0.3030322718549553
382226,0.2952774115463135
382227,0.27057901809904583
382228,0.18382736346770043
382229,0.02794570128361591
382230,0.20100396289519087
382231,0.02783100369523325
382232,0.34178612244378587
382233,0.306235389523291
382234,0.02457162530580058
382235,0.2448730220594431
382236,0.7292331421479935
382237,0.23876471889423717
382238,0.024038568869311553
382239,0.03880951074005067
382240,0.18996525252395138
382241,0.2255497678257784
382242,0.6435355902457603
382243,0.023956659986920956
382244,0.024914184073924817
382245,0.29310872184724623
382246,0.27805135755265015
382247,0.2876593013461413
382248,0.0048090061599726204
382249,0.6748921557286599
382250,0.24483478637051212
382251,0.19838149986424672
382252,0.20013688188141945
382253,0.2324347429808117
382254,0.025391754315489935
382255,0.02497282726378566
382256,0.24411510661879146
382257,0.028430871356906362
382258,0.024780564154321425
382259,0.028497635848429126
382260,0.027582605171980717
382261,0.04084174900789277
382262,0.27037628702795213
382263,0.026239680420017477
382264,0.02680349552519302
382265,0.04355916518096151
382266,0.024755362766884094
382267,0.2796967048916694
382268,0.027629142243552944
382269,0.02713392280947118
382270,0.26882782303716307
382271,0.28607820401468526
382272,0.02558314267089735
382273,0.29101563887729337
382274,0.005287724902804465
382275,0.26818582857509615
382276,0.301364571906119
